;demonimador;numerador;FrequÃªncia;Qtd_1_Denom;Qtd_0_Demon;D0N0;D0N1;D1N0;D1N1
3979;Masc;D17;0.0568181818181818;88;48;48;0;83;5
3980;Masc;D18;0.147727272727273;88;48;45;3;75;13
3981;Masc;D19;0.0795454545454545;88;48;48;0;81;7
3982;Masc;D2;0.0681818181818182;88;48;46;2;82;6
3983;Masc;D20;0.0568181818181818;88;48;45;3;83;5
3984;Masc;D21;0.0568181818181818;88;48;46;2;83;5
3985;Masc;D22;0.0227272727272727;88;48;48;0;86;2
3986;Masc;D23;0.0113636363636364;88;48;47;1;87;1
3987;Masc;D24;0.181818181818182;88;48;38;10;72;16
3988;Masc;D25;0.0340909090909091;88;48;47;1;85;3
3989;Masc;D26;0.0227272727272727;88;48;48;0;86;2
3990;Masc;D27;0.0454545454545455;88;48;47;1;84;4
3991;Masc;D28;0.0340909090909091;88;48;45;3;85;3
3992;Masc;D29;0.340909090909091;88;48;36;12;58;30
3993;Masc;D3;0.0227272727272727;88;48;48;0;86;2
3994;Masc;D30;0.477272727272727;88;48;28;20;46;42
3995;Masc;D31;0.113636363636364;88;48;41;7;78;10
3996;Masc;D32;0.318181818181818;88;48;39;9;60;28
3997;Masc;D33;0.0795454545454545;88;48;43;5;81;7
3998;Masc;D34;0.0113636363636364;88;48;46;2;87;1
3999;Masc;D35;0.0227272727272727;88;48;48;0;86;2
4000;Masc;D36;0.0568181818181818;88;48;45;3;83;5
4001;Masc;D37;0.193181818181818;88;48;43;5;71;17
4002;Masc;D38;0.0113636363636364;88;48;46;2;87;1
4003;Masc;D39;0.125;88;48;44;4;77;11
4004;Masc;D4;0.0454545454545455;88;48;48;0;84;4
4005;Masc;D40;0.0340909090909091;88;48;46;2;85;3
4006;Masc;D41;0.0795454545454545;88;48;48;0;81;7
4007;Masc;D42;0.0340909090909091;88;48;48;0;85;3
4008;Masc;D43;0.0113636363636364;88;48;46;2;87;1
4009;Masc;D44;0.329545454545455;88;48;39;9;59;29
4010;Masc;D45;0.0909090909090909;88;48;44;4;80;8
4011;Masc;D46;0.318181818181818;88;48;38;10;60;28
4012;Masc;D47;0.0909090909090909;88;48;44;4;80;8
4013;Masc;D48;0.215909090909091;88;48;41;7;69;19
4014;Masc;D49;0.0909090909090909;88;48;43;5;80;8
4015;Masc;D5;0.0227272727272727;88;48;47;1;86;2
4016;Masc;D50;0;88;48;46;2;88;0
4017;Masc;D51;0.0113636363636364;88;48;48;0;87;1
4018;Masc;D52;0.0113636363636364;88;48;47;1;87;1
4019;Masc;D53;0;88;48;46;2;88;0
4020;Masc;D9;0.0113636363636364;88;48;48;0;87;1
4021;OutraDoenca;Fuma;0.188405797101449;69;119;87;32;56;13
4022;OutraDoenca;Cirurgia_coluna;0.383561643835616;73;116;69;47;45;28
4023;OutraDoenca;Aposentado;0.267605633802817;71;124;106;18;52;19
4024;OutraDoenca;Desempregado;0.2;70;121;105;16;56;14
4025;OutraDoenca;Licenca_Medica;0.0985915492957746;71;122;110;12;64;7
4026;OutraDoenca;Aposentado_Invalidez;0.0694444444444444;72;120;117;3;67;5
4027;OutraDoenca;Analgésicos;0.706666666666667;75;124;45;79;22;53
4028;OutraDoenca;OutraDoenca;1;80;127;127;0;0;80
4029;OutraDoenca;Dor_costas;0.662162162162162;74;122;53;69;25;49
4030;OutraDoenca;Dor_pernas;0.378378378378378;74;122;87;35;46;28
4031;OutraDoenca;Retornar_trabalho;0.173913043478261;69;114;105;9;57;12
4032;OutraDoenca;Masc;0.675;80;127;43;84;26;54
4033;OutraDoenca;Fem;0.325;80;127;84;43;54;26
4034;OutraDoenca;Casado_Amasiado;0.405797101449275;69;120;64;56;41;28
4035;OutraDoenca;Solteiro;0.434782608695652;69;120;70;50;39;30
4036;OutraDoenca;Separado_Divorciado;0.072463768115942;69;120;118;2;64;5
4037;OutraDoenca;X4;0.0144927536231884;69;120;118;2;68;1
4038;OutraDoenca;X5;0;69;120;116;4;69;0
4039;OutraDoenca;X6;0.072463768115942;69;120;114;6;64;5
4040;OutraDoenca;Livrar_costas;0.862745098039216;51;70;7;63;7;44
4041;OutraDoenca;Livrar_perna;0.137254901960784;51;70;64;6;44;7
4042;OutraDoenca;Livrar_perda_sens;0;51;70;69;1;51;0
4043;OutraDoenca;D1;0;50;80;79;1;50;0
4044;OutraDoenca;D15;0.04;50;80;75;5;48;2
4045;OutraDoenca;D16;0.14;50;80;67;13;43;7
4046;OutraDoenca;D17;0;50;80;75;5;50;0
4047;OutraDoenca;D18;0.1;50;80;69;11;45;5
4048;OutraDoenca;D19;0.06;50;80;76;4;47;3
4049;OutraDoenca;D2;0.08;50;80;76;4;46;4
4050;OutraDoenca;D20;0.04;50;80;74;6;48;2
4051;OutraDoenca;D21;0.02;50;80;74;6;49;1
4052;OutraDoenca;D22;0;50;80;78;2;50;0
4053;OutraDoenca;D23;0;50;80;78;2;50;0
4054;OutraDoenca;D24;0.2;50;80;64;16;40;10
4055;OutraDoenca;D25;0.02;50;80;77;3;49;1
4056;OutraDoenca;D26;0.02;50;80;79;1;49;1
4057;OutraDoenca;D27;0.02;50;80;76;4;49;1
4058;OutraDoenca;D28;0.06;50;80;77;3;47;3
4059;OutraDoenca;D29;0.36;50;80;57;23;32;18
4060;OutraDoenca;D3;0.04;50;80;80;0;48;2
4061;OutraDoenca;D30;0.52;50;80;45;35;24;26
4062;OutraDoenca;D31;0.16;50;80;71;9;42;8
4063;OutraDoenca;D32;0.3;50;80;59;21;35;15
4064;OutraDoenca;D33;0.08;50;80;72;8;46;4
4065;OutraDoenca;D34;0.02;50;80;78;2;49;1
4066;OutraDoenca;D35;0.02;50;80;79;1;49;1
4067;OutraDoenca;D36;0.06;50;80;75;5;47;3
4068;OutraDoenca;D37;0.16;50;80;66;14;42;8
4069;OutraDoenca;D38;0.02;50;80;78;2;49;1
4070;OutraDoenca;D39;0.14;50;80;72;8;43;7
4071;OutraDoenca;D4;0.06;50;80;79;1;47;3
4072;OutraDoenca;D40;0.02;50;80;76;4;49;1
4073;OutraDoenca;D41;0.04;50;80;75;5;48;2
4074;OutraDoenca;D42;0;50;80;77;3;50;0
4075;OutraDoenca;D43;0;50;80;77;3;50;0
4076;OutraDoenca;D44;0.28;50;80;57;23;36;14
4077;OutraDoenca;D45;0.1;50;80;73;7;45;5
4078;OutraDoenca;D46;0.34;50;80;60;20;33;17
4079;OutraDoenca;D47;0.1;50;80;73;7;45;5
4080;OutraDoenca;D48;0.28;50;80;68;12;36;14
4081;OutraDoenca;D49;0.08;50;80;71;9;46;4
4082;OutraDoenca;D5;0.04;50;80;79;1;48;2
4083;OutraDoenca;D50;0.02;50;80;79;1;49;1
4084;OutraDoenca;D51;0;50;80;79;1;50;0
4085;OutraDoenca;D52;0;50;80;78;2;50;0
4086;OutraDoenca;D53;0;50;80;78;2;50;0
4087;OutraDoenca;D9;0;50;80;79;1;50;0
4088;Retornar_trabalho;Fuma;0.4;20;146;110;36;12;8
4089;Retornar_trabalho;Cirurgia_coluna;0.5;16;169;110;59;8;8
4090;Retornar_trabalho;Aposentado;0.619047619047619;21;155;138;17;8;13
4091;Retornar_trabalho;Desempregado;0.368421052631579;19;154;135;19;12;7
4092;Retornar_trabalho;Licenca_Medica;0.15;20;155;141;14;17;3
4093;Retornar_trabalho;Aposentado_Invalidez;0.19047619047619;21;153;150;3;17;4
4094;Retornar_trabalho;Analgésicos;0.857142857142857;21;171;56;115;3;18
4095;Retornar_trabalho;OutraDoenca;0.571428571428571;21;162;105;57;9;12
4096;Retornar_trabalho;Dor_costas;0.9;20;165;66;99;2;18
4097;Retornar_trabalho;Dor_pernas;0.65;20;162;116;46;7;13
4098;Retornar_trabalho;Retornar_trabalho;1;21;183;183;0;0;21
4099;Retornar_trabalho;Masc;0.714285714285714;21;183;63;120;6;15
4100;Retornar_trabalho;Fem;0.285714285714286;21;183;120;63;15;6
4101;Retornar_trabalho;Casado_Amasiado;0.333333333333333;21;146;82;64;14;7
4102;Retornar_trabalho;Solteiro;0.380952380952381;21;146;82;64;13;8
4103;Retornar_trabalho;Separado_Divorciado;0.0952380952380952;21;146;141;5;19;2
4104;Retornar_trabalho;X4;0;21;146;143;3;21;0
4105;Retornar_trabalho;X5;0;21;146;141;5;21;0
4106;Retornar_trabalho;X6;0.19047619047619;21;146;141;5;17;4
4107;Retornar_trabalho;Livrar_costas;0.9;20;101;12;89;2;18
4108;Retornar_trabalho;Livrar_perna;0.1;20;101;91;10;18;2
4109;Retornar_trabalho;Livrar_perda_sens;0;20;101;99;2;20;0
4110;Retornar_trabalho;D1;0;20;99;98;1;20;0
4111;Retornar_trabalho;D15;0;20;99;92;7;20;0
4112;Retornar_trabalho;D16;0.35;20;99;89;10;13;7
4113;Retornar_trabalho;D17;0;20;99;94;5;20;0
4114;Retornar_trabalho;D18;0.1;20;99;85;14;18;2
4115;Retornar_trabalho;D19;0.15;20;99;95;4;17;3
4116;Retornar_trabalho;D2;0.1;20;99;93;6;18;2
4117;Retornar_trabalho;D20;0.15;20;99;94;5;17;3
4118;Retornar_trabalho;D21;0.1;20;99;94;5;18;2
4119;Retornar_trabalho;D22;0.05;20;99;98;1;19;1
4120;Retornar_trabalho;D23;0.05;20;99;98;1;19;1
4121;Retornar_trabalho;D24;0.35;20;99;82;17;13;7
4122;Retornar_trabalho;D25;0.15;20;99;98;1;17;3
4123;Retornar_trabalho;D26;0.05;20;99;98;1;19;1
4124;Retornar_trabalho;D27;0.15;20;99;97;2;17;3
4125;Retornar_trabalho;D28;0.1;20;99;95;4;18;2
4126;Retornar_trabalho;D29;0.5;20;99;70;29;10;10
4127;Retornar_trabalho;D3;0.05;20;99;98;1;19;1
4128;Retornar_trabalho;D30;0.85;20;99;60;39;3;17
4129;Retornar_trabalho;D31;0.15;20;99;86;13;17;3
4130;Retornar_trabalho;D32;0.35;20;99;73;26;13;7
4131;Retornar_trabalho;D33;0.05;20;99;90;9;19;1
4132;Retornar_trabalho;D34;0;20;99;96;3;20;0
4133;Retornar_trabalho;D35;0;20;99;97;2;20;0
4134;Retornar_trabalho;D36;0;20;99;91;8;20;0
4135;Retornar_trabalho;D37;0.35;20;99;86;13;13;7
4136;Retornar_trabalho;D38;0;20;99;96;3;20;0
4137;Retornar_trabalho;D39;0.25;20;99;90;9;15;5
4138;Retornar_trabalho;D4;0.05;20;99;96;3;19;1
4139;Retornar_trabalho;D40;0;20;99;94;5;20;0
4140;Retornar_trabalho;D41;0.1;20;99;94;5;18;2
4141;Retornar_trabalho;D42;0.05;20;99;97;2;19;1
4142;Retornar_trabalho;D43;0.05;20;99;97;2;19;1
4143;Retornar_trabalho;D44;0.35;20;99;72;27;13;7
4144;Retornar_trabalho;D45;0.1;20;99;91;8;18;2
4145;Retornar_trabalho;D46;0.45;20;99;73;26;11;9
4146;Retornar_trabalho;D47;0.15;20;99;91;8;17;3
4147;Retornar_trabalho;D48;0.45;20;99;85;14;11;9
4148;Retornar_trabalho;D49;0.1;20;99;89;10;18;2
4149;Retornar_trabalho;D5;0.05;20;99;97;2;19;1
4150;Retornar_trabalho;D50;0;20;99;97;2;20;0
4151;Retornar_trabalho;D51;0;20;99;98;1;20;0
4152;Retornar_trabalho;D52;0;20;99;97;2;20;0
4153;Retornar_trabalho;D53;0;20;99;97;2;20;0
4154;Retornar_trabalho;D9;0;20;99;98;1;20;0
4155;Separado_Divorciado;Fuma;0.125;8;185;140;45;7;1
4156;Separado_Divorciado;Cirurgia_coluna;0.375;8;170;101;69;5;3
4157;Separado_Divorciado;Aposentado;0.375;8;182;151;31;5;3
4158;Separado_Divorciado;Desempregado;0.142857142857143;7;179;154;25;6;1
4159;Separado_Divorciado;Licenca_Medica;0.125;8;180;162;18;7;1
4160;Separado_Divorciado;Aposentado_Invalidez;0;8;178;170;8;8;0
4161;Separado_Divorciado;Analgésicos;0.75;8;179;63;116;2;6
4162;Separado_Divorciado;OutraDoenca;0.714285714285714;7;182;118;64;2;5
4163;Separado_Divorciado;Dor_costas;0.75;8;178;75;103;2;6
4164;Separado_Divorciado;Dor_pernas;0.375;8;177;118;59;5;3
4165;Separado_Divorciado;Retornar_trabalho;0.285714285714286;7;160;141;19;5;2
4166;Separado_Divorciado;Masc;0.625;8;194;65;129;3;5
4167;Separado_Divorciado;Fem;0.375;8;194;129;65;5;3
4168;Separado_Divorciado;Casado_Amasiado;0;8;194;109;85;8;0
4169;Separado_Divorciado;Solteiro;0;8;194;106;88;8;0
4170;Separado_Divorciado;Separado_Divorciado;1;8;194;194;0;0;8
4171;Separado_Divorciado;X4;0;8;194;191;3;8;0
4172;Separado_Divorciado;X5;0;8;194;188;6;8;0
4173;Separado_Divorciado;X6;0;8;194;182;12;8;0
4174;Separado_Divorciado;Livrar_costas;0.8;5;107;14;93;1;4
4175;Separado_Divorciado;Livrar_perna;0.2;5;107;94;13;4;1
4176;Separado_Divorciado;Livrar_perda_sens;0;5;107;106;1;5;0
4177;Separado_Divorciado;D1;0;7;129;128;1;7;0
4178;Separado_Divorciado;D15;0;7;129;122;7;7;0
4179;Separado_Divorciado;D16;0.142857142857143;7;129;110;19;6;1
4180;Separado_Divorciado;D17;0;7;129;124;5;7;0
4181;Separado_Divorciado;D18;0;7;129;113;16;7;0
4182;Separado_Divorciado;D19;0;7;129;122;7;7;0
4183;Separado_Divorciado;D2;0;7;129;121;8;7;0
4184;Separado_Divorciado;D20;0;7;129;121;8;7;0
4185;Separado_Divorciado;D21;0;7;129;122;7;7;0
4186;Separado_Divorciado;D22;0;7;129;127;2;7;0
4187;Separado_Divorciado;D23;0;7;129;127;2;7;0
4188;Separado_Divorciado;D24;0;7;129;103;26;7;0
4189;Separado_Divorciado;D25;0;7;129;125;4;7;0
4190;Separado_Divorciado;D26;0;7;129;127;2;7;0
4191;Separado_Divorciado;D27;0;7;129;124;5;7;0
4192;Separado_Divorciado;D28;0;7;129;123;6;7;0
4193;Separado_Divorciado;D29;0.285714285714286;7;129;89;40;5;2
4194;Separado_Divorciado;D3;0;7;129;127;2;7;0
4195;Separado_Divorciado;D30;0.428571428571429;7;129;70;59;4;3
4196;Separado_Divorciado;D31;0;7;129;112;17;7;0
4197;Separado_Divorciado;D32;0.285714285714286;7;129;94;35;5;2
4198;Separado_Divorciado;D33;0;7;129;117;12;7;0
4199;Separado_Divorciado;D34;0;7;129;126;3;7;0
4200;Separado_Divorciado;D35;0;7;129;127;2;7;0
4201;Separado_Divorciado;D36;0;7;129;121;8;7;0
4202;Separado_Divorciado;D37;0.142857142857143;7;129;108;21;6;1
4203;Separado_Divorciado;D38;0;7;129;126;3;7;0
4204;Separado_Divorciado;D39;0.142857142857143;7;129;115;14;6;1
4205;Separado_Divorciado;D4;0;7;129;125;4;7;0
4206;Separado_Divorciado;D40;0;7;129;124;5;7;0
4207;Separado_Divorciado;D41;0;7;129;122;7;7;0
4208;Separado_Divorciado;D42;0;7;129;126;3;7;0
4209;Separado_Divorciado;D43;0;7;129;126;3;7;0
4210;Separado_Divorciado;D44;0.285714285714286;7;129;93;36;5;2
4211;Separado_Divorciado;D45;0;7;129;117;12;7;0
4212;Separado_Divorciado;D46;0.285714285714286;7;129;93;36;5;2
4213;Separado_Divorciado;D47;0;7;129;117;12;7;0
4214;Separado_Divorciado;D48;0.142857142857143;7;129;104;25;6;1
4215;Separado_Divorciado;D49;0;7;129;116;13;7;0
4216;Separado_Divorciado;D5;0;7;129;126;3;7;0
4217;Separado_Divorciado;D50;0;7;129;127;2;7;0
4218;Separado_Divorciado;D51;0;7;129;128;1;7;0
4219;Separado_Divorciado;D52;0;7;129;127;2;7;0
4220;Separado_Divorciado;D53;0;7;129;127;2;7;0
4221;Separado_Divorciado;D9;0;7;129;128;1;7;0
4222;Solteiro;Fuma;0.289156626506024;83;110;88;22;59;24
4223;Solteiro;Cirurgia_coluna;0.424657534246575;73;105;64;41;42;31
4224;Solteiro;Aposentado;0.111111111111111;81;109;84;25;72;9
4225;Solteiro;Desempregado;0.177215189873418;79;107;95;12;65;14
4226;Solteiro;Licenca_Medica;0.148148148148148;81;107;100;7;69;12
4227;Solteiro;Aposentado_Invalidez;0.051948051948052;77;109;105;4;73;4
4228;Solteiro;Analgésicos;0.6;80;107;33;74;32;48
4229;Solteiro;OutraDoenca;0.375;80;109;70;39;50;30
4230;Solteiro;Dor_costas;0.558441558441558;77;109;43;66;34;43
4231;Solteiro;Dor_pernas;0.355263157894737;76;109;74;35;49;27
4232;Solteiro;Retornar_trabalho;0.111111111111111;72;95;82;13;64;8
4233;Solteiro;Masc;0.693181818181818;88;114;41;73;27;61
4234;Solteiro;Fem;0.306818181818182;88;114;73;41;61;27
4235;Solteiro;Casado_Amasiado;0;88;114;29;85;88;0
4236;Solteiro;Solteiro;1;88;114;114;0;0;88
4237;Solteiro;Separado_Divorciado;0;88;114;106;8;88;0
4238;Solteiro;X4;0;88;114;111;3;88;0
4239;Solteiro;X5;0;88;114;108;6;88;0
4240;Solteiro;X6;0;88;114;102;12;88;0
4241;Solteiro;Livrar_costas;0.88;50;62;9;53;6;44
4242;Solteiro;Livrar_perna;0.12;50;62;54;8;44;6
4243;Solteiro;Livrar_perda_sens;0;50;62;61;1;50;0
4244;Solteiro;D1;0;59;77;76;1;59;0
4245;Solteiro;D15;0.0508474576271186;59;77;73;4;56;3
4246;Solteiro;D16;0.101694915254237;59;77;63;14;53;6
4247;Solteiro;D17;0.0338983050847458;59;77;74;3;57;2
4248;Solteiro;D18;0.135593220338983;59;77;69;8;51;8
4249;Solteiro;D19;0.0508474576271186;59;77;73;4;56;3
4250;Solteiro;D2;0.0677966101694915;59;77;73;4;55;4
4251;Solteiro;D20;0.0677966101694915;59;77;73;4;55;4
4252;Solteiro;D21;0.0338983050847458;59;77;72;5;57;2
4253;Solteiro;D22;0;59;77;75;2;59;0
4254;Solteiro;D23;0.0338983050847458;59;77;77;0;57;2
4255;Solteiro;D24;0.220338983050847;59;77;64;13;46;13
4256;Solteiro;D25;0.0508474576271186;59;77;76;1;56;3
4257;Solteiro;D26;0;59;77;75;2;59;0
4258;Solteiro;D27;0.0847457627118644;59;77;77;0;54;5
4259;Solteiro;D28;0.0677966101694915;59;77;75;2;55;4
4260;Solteiro;D29;0.220338983050847;59;77;48;29;46;13
4261;Solteiro;D3;0.0169491525423729;59;77;76;1;58;1
4262;Solteiro;D30;0.406779661016949;59;77;39;38;35;24
4263;Solteiro;D31;0.169491525423729;59;77;70;7;49;10
4264;Solteiro;D32;0.220338983050847;59;77;53;24;46;13
4265;Solteiro;D33;0.11864406779661;59;77;72;5;52;7
4266;Solteiro;D34;0.0338983050847458;59;77;76;1;57;2
4267;Solteiro;D35;0.0338983050847458;59;77;77;0;57;2
4268;Solteiro;D36;0.0508474576271186;59;77;72;5;56;3
4269;Solteiro;D37;0.11864406779661;59;77;62;15;52;7
4270;Solteiro;D38;0.0338983050847458;59;77;76;1;57;2
4271;Solteiro;D39;0.0508474576271186;59;77;65;12;56;3
4272;Solteiro;D4;0.0508474576271186;59;77;76;1;56;3
4273;Solteiro;D40;0.0508474576271186;59;77;75;2;56;3
4274;Solteiro;D41;0.0508474576271186;59;77;73;4;56;3
4275;Solteiro;D42;0.0169491525423729;59;77;75;2;58;1
4276;Solteiro;D43;0;59;77;74;3;59;0
4277;Solteiro;D44;0.203389830508475;59;77;51;26;47;12
4278;Solteiro;D45;0.152542372881356;59;77;74;3;50;9
4279;Solteiro;D46;0.186440677966102;59;77;50;27;48;11
4280;Solteiro;D47;0.135593220338983;59;77;73;4;51;8
4281;Solteiro;D48;0.135593220338983;59;77;59;18;51;8
4282;Solteiro;D49;0.101694915254237;59;77;70;7;53;6
4283;Solteiro;D5;0.0338983050847458;59;77;76;1;57;2
4284;Solteiro;D50;0.0169491525423729;59;77;76;1;58;1
4285;Solteiro;D51;0.0169491525423729;59;77;77;0;58;1
4286;Solteiro;D52;0.0169491525423729;59;77;76;1;58;1
4287;Solteiro;D53;0;59;77;75;2;59;0
4288;Solteiro;D9;0.0169491525423729;59;77;77;0;58;1
4289;X4;Fuma;1;3;190;147;43;0;3
4290;X4;Cirurgia_coluna;0;1;177;105;72;1;0
4291;X4;Aposentado;0;3;187;153;34;3;0
4292;X4;Desempregado;0;3;183;157;26;3;0
4293;X4;Licenca_Medica;0;3;185;166;19;3;0
4294;X4;Aposentado_Invalidez;0;3;183;175;8;3;0
4295;X4;Analgésicos;0.666666666666667;3;184;64;120;1;2
4296;X4;OutraDoenca;0.333333333333333;3;186;118;68;2;1
4297;X4;Dor_costas;0.666666666666667;3;183;76;107;1;2
4298;X4;Dor_pernas;0.333333333333333;3;182;121;61;2;1
4299;X4;Retornar_trabalho;0;3;164;143;21;3;0
4300;X4;Masc;0.666666666666667;3;199;67;132;1;2
4301;X4;Fem;0.333333333333333;3;199;132;67;2;1
4302;X4;Casado_Amasiado;0;3;199;114;85;3;0
4303;X4;Solteiro;0;3;199;111;88;3;0
4304;X4;Separado_Divorciado;0;3;199;191;8;3;0
4305;X4;X4;1;3;199;199;0;0;3
4306;X4;X5;0;3;199;193;6;3;0
4307;X4;X6;0;3;199;187;12;3;0
4308;X4;Livrar_costas;0.5;2;110;14;96;1;1
4309;X4;Livrar_perna;0.5;2;110;97;13;1;1
4310;X4;Livrar_perda_sens;0;2;110;109;1;2;0
4311;X4;D1;0;3;133;132;1;3;0
4312;X4;D15;0.333333333333333;3;133;127;6;2;1
4313;X4;D16;0;3;133;113;20;3;0
4314;X4;D17;0.333333333333333;3;133;129;4;2;1
4315;X4;D18;0.333333333333333;3;133;118;15;2;1
4316;X4;D19;0.333333333333333;3;133;127;6;2;1
4317;X4;D2;0.666666666666667;3;133;127;6;1;2
4318;X4;D20;0;3;133;125;8;3;0
4319;X4;D21;0;3;133;126;7;3;0
4320;X4;D22;0;3;133;131;2;3;0
4321;X4;D23;0;3;133;131;2;3;0
4322;X4;D24;0;3;133;107;26;3;0
4323;X4;D25;0;3;133;129;4;3;0
4324;X4;D26;0;3;133;131;2;3;0
4325;X4;D27;0;3;133;128;5;3;0
4326;X4;D28;0;3;133;127;6;3;0
4327;X4;D29;0;3;133;91;42;3;0
4328;X4;D3;0.333333333333333;3;133;132;1;2;1
4329;X4;D30;0;3;133;71;62;3;0
4330;X4;D31;0.333333333333333;3;133;117;16;2;1
4331;X4;D32;0;3;133;96;37;3;0
4332;X4;D33;0.333333333333333;3;133;122;11;2;1
4333;X4;D34;0;3;133;130;3;3;0
4334;X4;D35;0;3;133;131;2;3;0
4335;X4;D36;0.333333333333333;3;133;126;7;2;1
4336;X4;D37;0;3;133;111;22;3;0
4337;X4;D38;0.333333333333333;3;133;131;2;2;1
4338;X4;D39;0;3;133;118;15;3;0
4339;X4;D4;0.333333333333333;3;133;130;3;2;1
4340;X4;D40;0.333333333333333;3;133;129;4;2;1
4341;X4;D41;0;3;133;126;7;3;0
4342;X4;D42;0;3;133;130;3;3;0
4343;X4;D43;0;3;133;130;3;3;0
4344;X4;D44;0;3;133;95;38;3;0
4345;X4;D45;0;3;133;121;12;3;0
4346;X4;D46;0;3;133;95;38;3;0
4347;X4;D47;0.333333333333333;3;133;122;11;2;1
4348;X4;D48;0;3;133;107;26;3;0
4349;X4;D49;0.333333333333333;3;133;121;12;2;1
4350;X4;D5;0;3;133;130;3;3;0
4351;X4;D50;0;3;133;131;2;3;0
4352;X4;D51;0;3;133;132;1;3;0
4353;X4;D52;0;3;133;131;2;3;0
4354;X4;D53;0;3;133;131;2;3;0
4355;X4;D9;0;3;133;132;1;3;0
4356;X5;Fuma;0.25;4;189;144;45;3;1
4357;X5;Cirurgia_coluna;0.5;4;174;104;70;2;2
4358;X5;Aposentado;0;4;186;152;34;4;0
4359;X5;Desempregado;0.25;4;182;157;25;3;1
4360;X5;Licenca_Medica;0;4;184;165;19;4;0
4361;X5;Aposentado_Invalidez;0;4;182;174;8;4;0
4362;X5;Analgésicos;0.25;4;183;62;121;3;1
4363;X5;OutraDoenca;0;4;185;116;69;4;0
4364;X5;Dor_costas;0.25;4;182;74;108;3;1
4365;X5;Dor_pernas;0;4;181;119;62;4;0
4366;X5;Retornar_trabalho;0;5;162;141;21;5;0
4367;X5;Masc;0.666666666666667;6;196;66;130;2;4
4368;X5;Fem;0.333333333333333;6;196;130;66;4;2
4369;X5;Casado_Amasiado;0;6;196;111;85;6;0
4370;X5;Solteiro;0;6;196;108;88;6;0
4371;X5;Separado_Divorciado;0;6;196;188;8;6;0
4372;X5;X4;0;6;196;193;3;6;0
4373;X5;X5;1;6;196;196;0;0;6
4374;X5;X6;0;6;196;184;12;6;0
4375;X5;Livrar_costas;0.5;2;110;14;96;1;1
4376;X5;Livrar_perna;0;2;110;96;14;2;0
4377;X5;Livrar_perda_sens;0.5;2;110;110;0;1;1
4378;X5;D1;0;2;134;133;1;2;0
4379;X5;D15;0;2;134;127;7;2;0
4380;X5;D16;0;2;134;114;20;2;0
4381;X5;D17;0;2;134;129;5;2;0
4382;X5;D18;0.5;2;134;119;15;1;1
4383;X5;D19;0;2;134;127;7;2;0
4384;X5;D2;0;2;134;126;8;2;0
4385;X5;D20;0;2;134;126;8;2;0
4386;X5;D21;0;2;134;127;7;2;0
4387;X5;D22;0;2;134;132;2;2;0
4388;X5;D23;0;2;134;132;2;2;0
4389;X5;D24;0.5;2;134;109;25;1;1
4390;X5;D25;0;2;134;130;4;2;0
4391;X5;D26;0;2;134;132;2;2;0
4392;X5;D27;0;2;134;129;5;2;0
4393;X5;D28;0;2;134;128;6;2;0
4394;X5;D29;0;2;134;92;42;2;0
4395;X5;D3;0;2;134;132;2;2;0
4396;X5;D30;0;2;134;72;62;2;0
4397;X5;D31;0;2;134;117;17;2;0
4398;X5;D32;0;2;134;97;37;2;0
4399;X5;D33;0;2;134;122;12;2;0
4400;X5;D34;0;2;134;131;3;2;0
4401;X5;D35;0;2;134;132;2;2;0
4402;X5;D36;0;2;134;126;8;2;0
4403;X5;D37;0;2;134;112;22;2;0
4404;X5;D38;0;2;134;131;3;2;0
4405;X5;D39;0;2;134;119;15;2;0
4406;X5;D4;0;2;134;130;4;2;0
4407;X5;D40;0;2;134;129;5;2;0
4408;X5;D41;0;2;134;127;7;2;0
4409;X5;D42;0;2;134;131;3;2;0
4410;X5;D43;0;2;134;131;3;2;0
4411;X5;D44;0;2;134;96;38;2;0
4412;X5;D45;0;2;134;122;12;2;0
4413;X5;D46;0;2;134;96;38;2;0
4414;X5;D47;0;2;134;122;12;2;0
4415;X5;D48;0;2;134;108;26;2;0
4416;X5;D49;0;2;134;121;13;2;0
4417;X5;D5;0;2;134;131;3;2;0
4418;X5;D50;0;2;134;132;2;2;0
4419;X5;D51;0;2;134;133;1;2;0
4420;X5;D52;0;2;134;132;2;2;0
4421;X5;D53;0;2;134;132;2;2;0
4422;X5;D9;0;2;134;133;1;2;0
4423;X6;Fuma;0.454545454545455;11;182;141;41;6;5
4424;X6;Cirurgia_coluna;0.7;10;168;103;65;3;7
4425;X6;Aposentado;0.636363636363636;11;179;152;27;4;7
4426;X6;Desempregado;0.0909090909090909;11;175;150;25;10;1
4427;X6;Licenca_Medica;0.0909090909090909;11;177;159;18;10;1
4428;X6;Aposentado_Invalidez;0.0909090909090909;11;175;168;7;10;1
4429;X6;Analgésicos;0.818181818181818;11;176;63;113;2;9
4430;X6;OutraDoenca;0.454545454545455;11;178;114;64;6;5
4431;X6;Dor_costas;0.545454545454545;11;175;72;103;5;6
4432;X6;Dor_pernas;0.454545454545455;11;174;117;57;6;5
4433;X6;Retornar_trabalho;0.444444444444444;9;158;141;17;5;4
4434;X6;Masc;1;12;190;68;122;0;12
4435;X6;Fem;0;12;190;122;68;12;0
4436;X6;Casado_Amasiado;0;12;190;105;85;12;0
4437;X6;Solteiro;0;12;190;102;88;12;0
