"","Binaria","Ordinal","rpb","pvalue","Bin_0","Bin_1","Missing"
"4417","DN4 - Adormecimento","Há quanto tempo em São Paulo se de outro local","0.590245989953161","0.0564128941332349","15","5","5"
"4418","DN4 - Adormecimento","Quantidade de cirurgias na coluna","0.0795033200608485","0.485804291573424","97","40","9"
"4419","DN4 - Adormecimento","Trabalho_Cansativo","-0.0247766954998098","0.84056719378207","91","32","16"
"4420","DN4 - Adormecimento","Licenca_Tempo","0.108168994163235","0.913693629599579","2","2","2"
"4421","DN4 - Adormecimento","Tempo com a dor nas costas","0.229431039167716","0.0532414272257137","90","36","16"
"4422","DN4 - Adormecimento","Tempo com dor que irradia p/ as pernas","0.152131234496416","0.203062638780128","89","36","16"
"4423","DN4 - Adormecimento","Andar_velocidade","-0.557735915750715","2.18865560956781e-06","87","33","15"
"4424","DN4 - Adormecimento","Dor_costas_VAS","0.115128767471726","0.26515537227067","119","48","14"
"4425","DN4 - Adormecimento","Intensidade da dor nas pernas","0.282606433568054","0.00320699159408598","134","55","13"
"4426","DN4 - Adormecimento","IDADE","-0.0500814462194214","0.608394862422537","127","56","19"
"4427","DN4 - Adormecimento","BPI_3_v1","0.30004581657763","0.000766231932574498","158","62","16"
"4428","DN4 - Adormecimento","BPI_4_v1","0.225487748904606","0.0119295594840374","158","62","16"
"4429","DN4 - Adormecimento","BPI_5_v1","0.290879624623799","0.00111676255574071","158","62","16"
"4430","DN4 - Adormecimento","Intensidade da dor no momento","0.267384779434598","0.0295497716261464","85","33","13"
"4431","DN4 - Adormecimento","BPI_8_v1","-0.235852504139186","0.0236498945297346","96","55","9"
"4432","DN4 - Adormecimento","BPI - Atividde geral","0.371213851678516","0.000322969944765841","91","57","7"
"4433","DN4 - Adormecimento","BPI - Humor","0.369641645056471","0.000343305750626541","91","57","7"
"4434","DN4 - Adormecimento","BPI - Habilidade de caminhar","0.207246467736877","0.0480306598115473","91","57","7"
"4435","DN4 - Adormecimento","BPI - Trabalho","0.265193788634441","0.0110553964388859","91","57","7"
"4436","DN4 - Adormecimento","BPI - Relacionamento com outras pessoas","0.328727827182651","0.00152972445828471","91","57","7"
"4437","DN4 - Adormecimento","BPI - Sono","0.245987363613056","0.0186114563377705","91","57","7"
"4438","DN4 - Adormecimento","BPI - Habilidade para apreciar a vida","0.325378850814609","0.00171516121669164","91","57","7"
"4439","DN4 - Adormecimento","Oswestry1_v1","0.389072875002467","1.23844919144253e-05","156","61","15"
"4440","DN4 - Adormecimento","Oswestry2_v1","0.40602524458685","4.86547919883489e-06","156","61","15"
"4441","DN4 - Adormecimento","Oswestry3_v1","0.104801013986817","0.248769926948212","156","61","15"
"4442","DN4 - Adormecimento","Oswestry4_v1","0.331484900757788","0.000215026542405058","156","61","15"
"4443","DN4 - Adormecimento","Oswestry5_v1","0.0615564957054443","0.498567557195773","156","61","15"
"4444","DN4 - Adormecimento","Oswestry6_v1","0.0695408077715778","0.444487817243867","156","61","15"
"4445","DN4 - Adormecimento","Oswestry7_v1","0.263693316939238","0.00342857351850319","156","61","15"
"4446","DN4 - Adormecimento","Oswestry8_v1","0.249027143293129","0.0057683597279474","156","61","15"
"4447","DN4 - Adormecimento","Oswestry9_v1","0.212853013759235","0.0185746049056136","156","61","15"
"4448","DN4 - Adormecimento","Oswestry10_v1","0.186487557200949","0.0394684627088788","156","61","15"
"4449","DN4 - Adormecimento","Somatoria_Owestry","0.245271713093286","0.00656177563414007","156","61","15"
"4450","DN4 - Adormecimento","Ord_RMDQ","0.121177705406808","0.291860283857871","82","45","8"
"4451","DN4 - Adormecimento","SF12_M1_1_v1","0.461788653592275","1.62984574295202e-07","156","61","15"
"4452","DN4 - Adormecimento","SF12_M1_2_v1","-0.534963948061279","8.34465677177554e-10","156","61","15"
"4453","DN4 - Adormecimento","SF12_M1_3_v1","-0.504657032055544","8.35691265560603e-09","156","61","15"
"4454","DN4 - Adormecimento","SF12_M1_4_v1","-0.52111297860825","2.44441576692352e-09","156","61","15"
"4455","DN4 - Adormecimento","SF12_M1_5_v1","-0.587595414252352","9.86690357376521e-12","156","61","15"
"4456","DN4 - Adormecimento","SF12_M1_6_v1","-0.408766813319297","4.16573665451476e-06","156","61","15"
"4457","DN4 - Adormecimento","SF12_M1_7_v1","-0.446563417896815","4.3341143589245e-07","156","61","15"
"4458","DN4 - Adormecimento","SF12_M1_8_v1","0.525768340800674","1.71038201427415e-09","156","61","15"
"4459","DN4 - Adormecimento","SF12_M1_9_v1","-0.537983386814734","6.56895456931395e-10","156","61","15"
"4460","DN4 - Adormecimento","SF12_M1_10_v1","-0.448198174176275","3.90936403794193e-07","156","61","15"
"4461","DN4 - Adormecimento","SF12_M1_11_v1","-0.475580643743895","6.49397436849575e-08","156","61","15"
"4462","DN4 - Adormecimento","SF12_M1_12_v1","-0.481694857136331","4.2729626127428e-08","156","61","15"
"4463","DN4 - Coceira","Há quanto tempo em São Paulo se de outro local",NA,NA,"20","0","5"
"4464","DN4 - Coceira","Quantidade de cirurgias na coluna","0.00379622154614792","0.984983483260437","134","5","7"
"4465","DN4 - Coceira","Trabalho_Cansativo","-0.0723873116749691","0.70863050663817","118","6","15"
"4466","DN4 - Coceira","Licenca_Tempo","0.780834196823783","0.426966428890183","3","1","2"
"4467","DN4 - Coceira","Tempo com a dor nas costas","-0.274030981962697","0.153774988586169","121","6","15"
"4468","DN4 - Coceira","Tempo com dor que irradia p/ as pernas","-0.00228635485010815","0.990076357056684","119","7","15"
"4469","DN4 - Coceira","Andar_velocidade","0.0444695244201489","0.819265841158365","115","6","14"
"4470","DN4 - Coceira","Dor_costas_VAS","0.0964552110990384","0.563088005380245","160","8","13"
"4471","DN4 - Coceira","Intensidade da dor nas pernas","0.212575887521348","0.174848191259854","181","9","12"
"4472","DN4 - Coceira","IDADE","-0.101653598678866","0.535223260502027","177","8","17"
"4473","DN4 - Coceira","BPI_3_v1","0.364802581569548","0.0101292090315577","212","11","13"
"4474","DN4 - Coceira","BPI_4_v1","0.163526599832915","0.251892514200819","212","11","13"
"4475","DN4 - Coceira","BPI_5_v1","0.284784301537007","0.045342812183318","212","11","13"
"4476","DN4 - Coceira","Intensidade da dor no momento","-0.0727494452373992","0.709370066138621","113","6","12"
"4477","DN4 - Coceira","BPI_8_v1","-0.019974751039753","0.89979133788831","141","10","9"
"4478","DN4 - Coceira","BPI - Atividde geral","0.50303872239252","0.000920703046934311","137","11","7"
"4479","DN4 - Coceira","BPI - Humor","0.60130891956083","6.48194347239461e-05","137","11","7"
"4480","DN4 - Coceira","BPI - Habilidade de caminhar","0.502731165529404","0.000927655973416026","137","11","7"
"4481","DN4 - Coceira","BPI - Trabalho","0.517772768266697","0.000638538587873711","137","11","7"
"4482","DN4 - Coceira","BPI - Relacionamento com outras pessoas","0.654201480286923","1.24877760900492e-05","137","11","7"
"4483","DN4 - Coceira","BPI - Sono","0.27252549629168","0.0764982752721283","137","11","7"
"4484","DN4 - Coceira","BPI - Habilidade para apreciar a vida","0.543365927900374","0.000329425857064496","137","11","7"
"4485","DN4 - Coceira","Oswestry1_v1","0.116083920569703","0.417503404996355","209","11","12"
"4486","DN4 - Coceira","Oswestry2_v1","0.226095775699672","0.113543586289933","209","11","12"
"4487","DN4 - Coceira","Oswestry3_v1","-0.115594281646001","0.419473346270595","209","11","12"
"4488","DN4 - Coceira","Oswestry4_v1","0.113805382802516","0.426716523147035","209","11","12"
"4489","DN4 - Coceira","Oswestry5_v1","-0.126038476106384","0.378640199216568","209","11","12"
"4490","DN4 - Coceira","Oswestry6_v1","-0.0545772595291975","0.703234891668499","209","11","12"
"4491","DN4 - Coceira","Oswestry7_v1","0.0867743622940849","0.544612731321476","209","11","12"
"4492","DN4 - Coceira","Oswestry8_v1","0.0620959458510996","0.664680467569829","209","11","12"
"4493","DN4 - Coceira","Oswestry9_v1","-0.00977964990101535","0.945584730537048","209","11","12"
"4494","DN4 - Coceira","Oswestry10_v1","-0.112386963494208","0.432510762874665","209","11","12"
"4495","DN4 - Coceira","Somatoria_Owestry","0.0200220230285523","0.888868182585804","209","11","12"
"4496","DN4 - Coceira","Ord_RMDQ","0.171920233413421","0.372059846505933","121","6","8"
"4497","DN4 - Coceira","SF12_M1_1_v1","0.118299965475737","0.408655648593452","209","11","12"
"4498","DN4 - Coceira","SF12_M1_2_v1","-0.318604463336751","0.0253298830046398","209","11","12"
"4499","DN4 - Coceira","SF12_M1_3_v1","-0.0899457275646425","0.529994475882341","209","11","12"
"4500","DN4 - Coceira","SF12_M1_4_v1","-0.200895900329452","0.159951743917319","209","11","12"
"4501","DN4 - Coceira","SF12_M1_5_v1","-0.23379018046754","0.101704499288715","209","11","12"
"4502","DN4 - Coceira","SF12_M1_6_v1","-0.218286897959057","0.126634306635922","209","11","12"
"4503","DN4 - Coceira","SF12_M1_7_v1","-0.22286836237634","0.118819516638644","209","11","12"
"4504","DN4 - Coceira","SF12_M1_8_v1","0.202180904335474","0.15728451844297","209","11","12"
"4505","DN4 - Coceira","SF12_M1_9_v1","-0.189132563569478","0.185965461074499","209","11","12"
"4506","DN4 - Coceira","SF12_M1_10_v1","-0.138462023064941","0.333362024003542","209","11","12"
"4507","DN4 - Coceira","SF12_M1_11_v1","-0.211300710781766","0.13930831120082","209","11","12"
"4508","DN4 - Coceira","SF12_M1_12_v1","-0.186522439222112","0.192136711187535","209","11","12"
"4509","DH4 - Hipoestesia ao toque","Há quanto tempo em São Paulo se de outro local","0.234746122721636","0.641034882617415","19","1","5"
"4510","DH4 - Hipoestesia ao toque","Quantidade de cirurgias na coluna","0.355579418155855","0.0762095993687262","134","5","7"
"4511","DH4 - Hipoestesia ao toque","Trabalho_Cansativo","-0.129626151328787","0.528343682294202","119","5","15"
"4512","DH4 - Hipoestesia ao toque","Licenca_Tempo","0.780834196823783","0.426966428890183","3","1","2"
"4513","DH4 - Hipoestesia ao toque","Tempo com a dor nas costas","0.112044363464938","0.561101528313172","121","6","15"
"4514","DH4 - Hipoestesia ao toque","Tempo com dor que irradia p/ as pernas","0.270269776591717","0.160147967882402","120","6","15"
"4515","DH4 - Hipoestesia ao toque","Andar_velocidade","-0.247858305305759","0.228939127295286","116","5","14"
"4516","DH4 - Hipoestesia ao toque","Dor_costas_VAS","0.260428227104776","0.15483743695152","162","6","13"
"4517","DH4 - Hipoestesia ao toque","Intensidade da dor nas pernas","0.415737720909047","0.0199242411919298","184","6","12"
"4518","DH4 - Hipoestesia ao toque","IDADE","-0.105233858786307","0.539235992773705","178","7","17"
"4519","DH4 - Hipoestesia ao toque","BPI_3_v1","0.321567775113416","0.0419511132985698","215","8","13"
"4520","DH4 - Hipoestesia ao toque","BPI_4_v1","0.408776089412456","0.00950904063756212","215","8","13"
"4521","DH4 - Hipoestesia ao toque","BPI_5_v1","0.323908218226434","0.0404669959098554","215","8","13"
"4522","DH4 - Hipoestesia ao toque","Intensidade da dor no momento","0.232333224673002","0.261014678589677","114","5","12"
"4523","DH4 - Hipoestesia ao toque","BPI_8_v1","-0.174402259086702","0.304660337870505","143","8","9"
"4524","DH4 - Hipoestesia ao toque","BPI - Atividde geral","0.339106204308959","0.0456616723272947","140","8","7"
"4525","DH4 - Hipoestesia ao toque","BPI - Humor","0.139525720605862","0.41357797284831","140","8","7"
"4526","DH4 - Hipoestesia ao toque","BPI - Habilidade de caminhar","0.0833140482169826","0.625652587563596","140","8","7"
"4527","DH4 - Hipoestesia ao toque","BPI - Trabalho","0.461240998529919","0.00624705055341222","140","8","7"
"4528","DH4 - Hipoestesia ao toque","BPI - Relacionamento com outras pessoas","0.340434465466381","0.0448088286974492","140","8","7"
"4529","DH4 - Hipoestesia ao toque","BPI - Sono","0.380902193028057","0.0245177535525552","140","8","7"
"4530","DH4 - Hipoestesia ao toque","BPI - Habilidade para apreciar a vida","0.116026963025929","0.496712997751163","140","8","7"
"4531","DH4 - Hipoestesia ao toque","Oswestry1_v1","0.283766783597856","0.0736124762809114","212","8","12"
"4532","DH4 - Hipoestesia ao toque","Oswestry2_v1","0.424329468126639","0.00719788808541008","212","8","12"
"4533","DH4 - Hipoestesia ao toque","Oswestry3_v1","0.0167306591884184","0.91630186931513","212","8","12"
"4534","DH4 - Hipoestesia ao toque","Oswestry4_v1","0.296216809780241","0.0617445376309267","212","8","12"
"4535","DH4 - Hipoestesia ao toque","Oswestry5_v1","0.0431181886703243","0.786494755257743","212","8","12"
"4536","DH4 - Hipoestesia ao toque","Oswestry6_v1","0.174574457275666","0.272164514951141","212","8","12"
"4537","DH4 - Hipoestesia ao toque","Oswestry7_v1","0.307789622511056","0.0521691407332643","212","8","12"
"4538","DH4 - Hipoestesia ao toque","Oswestry8_v1","0.0447269631298565","0.778730999906139","212","8","12"
"4539","DH4 - Hipoestesia ao toque","Oswestry9_v1","0.151808927062971","0.339794770566241","212","8","12"
"4540","DH4 - Hipoestesia ao toque","Oswestry10_v1","-0.0373707542875976","0.814398683878408","212","8","12"
"4541","DH4 - Hipoestesia ao toque","Somatoria_Owestry","0.178945845718973","0.26030635560393","212","8","12"
"4542","DH4 - Hipoestesia ao toque","Ord_RMDQ","0.619762319636094","0.00204985912608015","122","5","8"
"4543","DH4 - Hipoestesia ao toque","SF12_M1_1_v1","0.4254331556451","0.00704614074007263","212","8","12"
"4544","DH4 - Hipoestesia ao toque","SF12_M1_2_v1","-0.529735113303964","0.000748828771165688","212","8","12"
"4545","DH4 - Hipoestesia ao toque","SF12_M1_3_v1","-0.560604372101092","0.000352647140456847","212","8","12"
"4546","DH4 - Hipoestesia ao toque","SF12_M1_4_v1","-0.348867881858828","0.0275508297307846","212","8","12"
"4547","DH4 - Hipoestesia ao toque","SF12_M1_5_v1","-0.59293170018279","0.000153099181208251","212","8","12"
"4548","DH4 - Hipoestesia ao toque","SF12_M1_6_v1","-0.460131908482154","0.00351578785345439","212","8","12"
"4549","DH4 - Hipoestesia ao toque","SF12_M1_7_v1","-0.462194588613701","0.00336819075023378","212","8","12"
"4550","DH4 - Hipoestesia ao toque","SF12_M1_8_v1","0.726435046731222","2.89222656616357e-06","212","8","12"
"4551","DH4 - Hipoestesia ao toque","SF12_M1_9_v1","-0.593109818047961","0.000152376856282849","212","8","12"
"4552","DH4 - Hipoestesia ao toque","SF12_M1_10_v1","-0.425859470000178","0.00698829435526539","212","8","12"
"4553","DH4 - Hipoestesia ao toque","SF12_M1_11_v1","-0.624763511910539","6.42366497304447e-05","212","8","12"
"4554","DH4 - Hipoestesia ao toque","SF12_M1_12_v1","-0.588665401628377","0.000171387102095363","212","8","12"
"4555","DN4 - Hipoestesia a picada de agulha","Há quanto tempo em São Paulo se de outro local","0.234746122721636","0.641034882617415","19","1","5"
"4556","DN4 - Hipoestesia a picada de agulha","Quantidade de cirurgias na coluna","0.398206021212824","0.0343868653357928","133","6","7"
"4557","DN4 - Hipoestesia a picada de agulha","Trabalho_Cansativo","-0.0698728325006475","0.734095362398725","119","5","15"
"4558","DN4 - Hipoestesia a picada de agulha","Licenca_Tempo","0.780834196823783","0.426966428890183","3","1","2"
"4559","DN4 - Hipoestesia a picada de agulha","Tempo com a dor nas costas","0.0568907426895615","0.768024507878253","121","6","15"
"4560","DN4 - Hipoestesia a picada de agulha","Tempo com dor que irradia p/ as pernas","0.22374792980134","0.245504760551827","120","6","15"
"4561","DN4 - Hipoestesia a picada de agulha","Andar_velocidade","-0.330935465809905","0.107348115464615","116","5","14"
"4562","DN4 - Hipoestesia a picada de agulha","Dor_costas_VAS","0.0473798434810387","0.785824441735521","161","7","13"
"4563","DN4 - Hipoestesia a picada de agulha","Intensidade da dor nas pernas","0.209068749351861","0.219761853163924","183","7","12"
"4564","DN4 - Hipoestesia a picada de agulha","IDADE","-0.0339634509242536","0.83595629971418","177","8","17"
"4565","DN4 - Hipoestesia a picada de agulha","BPI_3_v1","0.192914412528387","0.205589891578846","214","9","13"
"4566","DN4 - Hipoestesia a picada de agulha","BPI_4_v1","0.223619554818456","0.142057097275693","214","9","13"
"4567","DN4 - Hipoestesia a picada de agulha","BPI_5_v1","0.168065376464467","0.270349648202259","214","9","13"
"4568","DN4 - Hipoestesia a picada de agulha","Intensidade da dor no momento","0.0744969521549017","0.719198500718543","114","5","12"
"4569","DN4 - Hipoestesia a picada de agulha","BPI_8_v1","-0.223049110027505","0.1723124007132","142","9","9"
"4570","DN4 - Hipoestesia a picada de agulha","BPI - Atividde geral","0.493932425466083","0.00229398017904656","139","9","7"
"4571","DN4 - Hipoestesia a picada de agulha","BPI - Humor","0.280993859579729","0.086163777736869","139","9","7"
