,demonimador,numerador,Frequência,Qtd_1_Denom,Qtd_0_Demon,D0N0,D0N1,D1N0,D1N1
3828,X48,Dor_costas,0.84,25,103,33,70,4,21
3829,X48,Dor_pernas,0.92,25,102,70,32,2,23
3830,X48,Retornar_trabalho,0.391304348,23,96,85,11,14,9
3831,X48,Masc,0.730769231,26,110,41,69,7,19
3832,X48,Fem,0.269230769,26,110,69,41,19,7
3833,X48,Casado_Amasiado,0.461538462,26,110,67,43,14,12
3834,X48,Solteiro,0.307692308,26,110,59,51,18,8
3835,X48,Separado_Divorciado,0.038461538,26,110,104,6,25,1
3836,X48,X4,0,26,110,107,3,26,0
3837,X48,X5,0,26,110,108,2,26,0
3838,X48,X6,0.192307692,26,110,105,5,21,5
3839,X48,Livrar_costas,0.75,24,76,8,68,6,18
3840,X48,Livrar_perna,0.25,24,76,68,8,18,6
3841,X48,Livrar_perda_sens,0,24,76,76,0,24,0
3842,X48,X1,0,26,110,109,1,26,0
3843,X48,X15,0.038461538,26,110,104,6,25,1
3844,X48,X16,0.576923077,26,110,105,5,11,15
3845,X48,X17,0,26,110,105,5,26,0
3846,X48,X18,0,26,110,94,16,26,0
3847,X48,X19,0,26,110,103,7,26,0
3848,X48,X2,0.038461538,26,110,103,7,25,1
3849,X48,X20,0,26,110,102,8,26,0
3850,X48,X21,0,26,110,103,7,26,0
3851,X48,X22,0,26,110,108,2,26,0
3852,X48,X23,0.038461538,26,110,109,1,25,1
3853,X48,X24,0.076923077,26,110,86,24,24,2
3854,X48,X25,0,26,110,106,4,26,0
3855,X48,X26,0,26,110,108,2,26,0
3856,X48,X27,0.038461538,26,110,106,4,25,1
3857,X48,X28,0,26,110,104,6,26,0
3858,X48,X29,0.769230769,26,110,88,22,6,20
3859,X48,X3,0,26,110,108,2,26,0
3860,X48,X30,0.884615385,26,110,71,39,3,23
3861,X48,X31,0.038461538,26,110,94,16,25,1
3862,X48,X32,0.807692308,26,110,94,16,5,21
3863,X48,X33,0.038461538,26,110,99,11,25,1
3864,X48,X34,0,26,110,107,3,26,0
3865,X48,X35,0,26,110,108,2,26,0
3866,X48,X36,0.038461538,26,110,103,7,25,1
3867,X48,X37,0.576923077,26,110,103,7,11,15
3868,X48,X38,0,26,110,107,3,26,0
3869,X48,X39,0.461538462,26,110,107,3,14,12
3870,X48,X4,0,26,110,106,4,26,0
3871,X48,X40,0,26,110,105,5,26,0
3872,X48,X41,0.153846154,26,110,107,3,22,4
3873,X48,X42,0,26,110,107,3,26,0
3874,X48,X43,0,26,110,107,3,26,0
3875,X48,X44,0.846153846,26,110,94,16,4,22
3876,X48,X45,0.115384615,26,110,101,9,23,3
3877,X48,X46,0.923076923,26,110,96,14,2,24
3878,X48,X47,0.115384615,26,110,101,9,23,3
3879,X48,X48,1,26,110,110,0,0,26
3880,X48,X49,0.115384615,26,110,100,10,23,3
3881,X48,X5,0.038461538,26,110,108,2,25,1
3882,X48,X50,0,26,110,108,2,26,0
3883,X48,X51,0,26,110,109,1,26,0
3884,X48,X52,0,26,110,108,2,26,0
3885,X48,X53,0,26,110,108,2,26,0
3886,X48,X9,0,26,110,109,1,26,0
3887,X49,Fuma,0.307692308,13,115,73,42,9,4
3888,X49,Cirurgia_coluna,0.454545455,11,107,57,50,6,5
3889,X49,Aposentado,0.083333333,12,120,90,30,11,1
3890,X49,Desempregado,0.083333333,12,118,94,24,11,1
3891,X49,Licenca_Medica,0.083333333,12,120,103,17,11,1
3892,X49,Aposentado_Invalidez,0,12,119,111,8,12,0
3893,X49,Analgésicos,0.615384615,13,117,37,80,5,8
3894,X49,OutraDoenca,0.307692308,13,117,71,46,9,4
3895,X49,Dor_costas,0.769230769,13,115,34,81,3,10
3896,X49,Dor_pernas,0.769230769,13,114,69,45,3,10
3897,X49,Retornar_trabalho,0.166666667,12,107,89,18,10,2
3898,X49,Masc,0.615384615,13,123,43,80,5,8
3899,X49,Fem,0.384615385,13,123,80,43,8,5
3900,X49,Casado_Amasiado,0.384615385,13,123,73,50,8,5
3901,X49,Solteiro,0.461538462,13,123,70,53,7,6
3902,X49,Separado_Divorciado,0,13,123,116,7,13,0
3903,X49,X4,0.076923077,13,123,121,2,12,1
3904,X49,X5,0,13,123,121,2,13,0
3905,X49,X6,0.076923077,13,123,114,9,12,1
3906,X49,Livrar_costas,0.692307692,13,87,10,77,4,9
3907,X49,Livrar_perna,0.307692308,13,87,77,10,9,4
3908,X49,Livrar_perda_sens,0,13,87,87,0,13,0
3909,X49,X1,0,13,123,122,1,13,0
3910,X49,X15,0.153846154,13,123,118,5,11,2
3911,X49,X16,0,13,123,103,20,13,0
3912,X49,X17,0,13,123,118,5,13,0
3913,X49,X18,0,13,123,107,16,13,0
3914,X49,X19,0,13,123,116,7,13,0
3915,X49,X2,0.076923077,13,123,116,7,12,1
3916,X49,X20,0,13,123,115,8,13,0
3917,X49,X21,0.153846154,13,123,118,5,11,2
3918,X49,X22,0,13,123,121,2,13,0
3919,X49,X23,0.076923077,13,123,122,1,12,1
3920,X49,X24,0.230769231,13,123,100,23,10,3
3921,X49,X25,0,13,123,119,4,13,0
3922,X49,X26,0,13,123,121,2,13,0
3923,X49,X27,0,13,123,118,5,13,0
3924,X49,X28,0,13,123,117,6,13,0
3925,X49,X29,0.307692308,13,123,85,38,9,4
3926,X49,X3,0,13,123,121,2,13,0
3927,X49,X30,0.846153846,13,123,72,51,2,11
3928,X49,X31,0.538461538,13,123,113,10,6,7
3929,X49,X32,0.307692308,13,123,90,33,9,4
3930,X49,X33,0.692307692,13,123,120,3,4,9
3931,X49,X34,0,13,123,120,3,13,0
3932,X49,X35,0,13,123,121,2,13,0
3933,X49,X36,0.153846154,13,123,117,6,11,2
3934,X49,X37,0,13,123,101,22,13,0
3935,X49,X38,0.153846154,13,123,122,1,11,2
3936,X49,X39,0,13,123,108,15,13,0
3937,X49,X4,0,13,123,119,4,13,0
3938,X49,X40,0.153846154,13,123,120,3,11,2
3939,X49,X41,0,13,123,116,7,13,0
3940,X49,X42,0,13,123,120,3,13,0
3941,X49,X43,0,13,123,120,3,13,0
3942,X49,X44,0.461538462,13,123,91,32,7,6
3943,X49,X45,0.615384615,13,123,119,4,5,8
3944,X49,X46,0.538461538,13,123,92,31,6,7
3945,X49,X47,0.692307692,13,123,120,3,4,9
3946,X49,X48,0.230769231,13,123,100,23,10,3
3947,X49,X49,1,13,123,123,0,0,13
3948,X49,X5,0.076923077,13,123,121,2,12,1
3949,X49,X50,0,13,123,121,2,13,0
3950,X49,X51,0,13,123,122,1,13,0
3951,X49,X52,0,13,123,121,2,13,0
3952,X49,X53,0,13,123,121,2,13,0
3953,X49,X9,0,13,123,122,1,13,0
3954,X5,Fuma,0.25,4,189,144,45,3,1
3955,X5,Fuma,1,3,125,82,43,0,3
3956,X5,Cirurgia_coluna,0.5,4,174,104,70,2,2
3957,X5,Cirurgia_coluna,1,2,116,63,53,0,2
3958,X5,Aposentado,0,4,186,152,34,4,0
3959,X5,Aposentado,0.666666667,3,129,100,29,1,2
3960,X5,Desempregado,0.25,4,182,157,25,3,1
3961,X5,Desempregado,0.666666667,3,127,104,23,1,2
3962,X5,Licenca_Medica,0,4,184,165,19,4,0
3963,X5,Licenca_Medica,0.666666667,3,129,113,16,1,2
3964,X5,Aposentado_Invalidez,0,4,182,174,8,4,0
3965,X5,Aposentado_Invalidez,0,3,128,120,8,3,0
3966,X5,Analgésicos,0.25,4,183,62,121,3,1
3967,X5,Analgésicos,0.666666667,3,127,41,86,1,2
3968,X5,OutraDoenca,0,4,185,116,69,4,0
3969,X5,OutraDoenca,0.666666667,3,127,79,48,1,2
3970,X5,Dor_costas,0.25,4,182,74,108,3,1
3971,X5,Dor_costas,1,3,125,37,88,0,3
3972,X5,Dor_pernas,0,4,181,119,62,4,0
3973,X5,Dor_pernas,0.666666667,3,124,71,53,1,2
3974,X5,Retornar_trabalho,0,5,162,141,21,5,0
3975,X5,Retornar_trabalho,0.333333333,3,116,97,19,2,1
3976,X5,Masc,0.666666667,6,196,66,130,2,4
3977,X5,Masc,0.666666667,3,133,47,86,1,2
3978,X5,Fem,0.333333333,6,196,130,66,4,2
3979,X5,Fem,0.333333333,3,133,86,47,2,1
3980,X5,Casado_Amasiado,0,6,196,111,85,6,0
3981,X5,Casado_Amasiado,0,3,133,78,55,3,0
3982,X5,Solteiro,0,6,196,108,88,6,0
3983,X5,Solteiro,0.666666667,3,133,76,57,1,2
3984,X5,Separado_Divorciado,0,6,196,188,8,6,0
3985,X5,Separado_Divorciado,0,3,133,126,7,3,0
3986,X5,X4,0,6,196,193,3,6,0
3987,X5,X4,0,3,133,130,3,3,0
3988,X5,X5,1,6,196,196,0,0,6
3989,X5,X5,0,3,133,131,2,3,0
3990,X5,X6,0,6,196,184,12,6,0
3991,X5,X6,0.333333333,3,133,124,9,2,1
3992,X5,Livrar_costas,0.5,2,110,14,96,1,1
3993,X5,Livrar_costas,1,3,97,14,83,0,3
3994,X5,Livrar_perna,0,2,110,96,14,2,0
3995,X5,Livrar_perna,0,3,97,83,14,3,0
3996,X5,Livrar_perda_sens,0.5,2,110,110,0,1,1
3997,X5,Livrar_perda_sens,0,3,97,97,0,3,0
3998,X5,X1,0,2,134,133,1,2,0
3999,X5,X1,0,3,133,132,1,3,0
4000,X5,X15,0,2,134,127,7,2,0
4001,X5,X15,0.333333333,3,133,127,6,2,1
4002,X5,X16,0,2,134,114,20,2,0
4003,X5,X16,0.333333333,3,133,114,19,2,1
4004,X5,X17,0,2,134,129,5,2,0
4005,X5,X17,0,3,133,128,5,3,0
4006,X5,X18,0.5,2,134,119,15,1,1
4007,X5,X18,0,3,133,117,16,3,0
4008,X5,X19,0,2,134,127,7,2,0
4009,X5,X19,0,3,133,126,7,3,0
4010,X5,X2,0,2,134,126,8,2,0
4011,X5,X2,1,3,133,128,5,0,3
4012,X5,X20,0,2,134,126,8,2,0
4013,X5,X20,0,3,133,125,8,3,0
4014,X5,X21,0,2,134,127,7,2,0
4015,X5,X21,0,3,133,126,7,3,0
4016,X5,X22,0,2,134,132,2,2,0
4017,X5,X22,0,3,133,131,2,3,0
4018,X5,X23,0,2,134,132,2,2,0
4019,X5,X23,0,3,133,131,2,3,0
4020,X5,X24,0.5,2,134,109,25,1,1
4021,X5,X24,0.666666667,3,133,109,24,1,2
4022,X5,X25,0,2,134,130,4,2,0
4023,X5,X25,0,3,133,129,4,3,0
4024,X5,X26,0,2,134,132,2,2,0
4025,X5,X26,0,3,133,131,2,3,0
4026,X5,X27,0,2,134,129,5,2,0
4027,X5,X27,0,3,133,128,5,3,0
4028,X5,X28,0,2,134,128,6,2,0
4029,X5,X28,0,3,133,127,6,3,0
4030,X5,X29,0,2,134,92,42,2,0
4031,X5,X29,0.333333333,3,133,92,41,2,1
4032,X5,X3,0,2,134,132,2,2,0
4033,X5,X3,0,3,133,131,2,3,0
4034,X5,X30,0,2,134,72,62,2,0
4035,X5,X30,0.333333333,3,133,72,61,2,1
4036,X5,X31,0,2,134,117,17,2,0
4037,X5,X31,0.333333333,3,133,117,16,2,1
4038,X5,X32,0,2,134,97,37,2,0
4039,X5,X32,0,3,133,96,37,3,0
4040,X5,X33,0,2,134,122,12,2,0
4041,X5,X33,0,3,133,121,12,3,0
4042,X5,X34,0,2,134,131,3,2,0
4043,X5,X34,0.666666667,3,133,132,1,1,2
4044,X5,X35,0,2,134,132,2,2,0
4045,X5,X35,0.333333333,3,133,132,1,2,1
4046,X5,X36,0,2,134,126,8,2,0
4047,X5,X36,0,3,133,125,8,3,0
4048,X5,X37,0,2,134,112,22,2,0
4049,X5,X37,0.333333333,3,133,112,21,2,1
4050,X5,X38,0,2,134,131,3,2,0
4051,X5,X38,0,3,133,130,3,3,0
4052,X5,X39,0,2,134,119,15,2,0
4053,X5,X39,0,3,133,118,15,3,0
4054,X5,X4,0,2,134,130,4,2,0
4055,X5,X4,0.333333333,3,133,130,3,2,1
4056,X5,X40,0,2,134,129,5,2,0
4057,X5,X40,0,3,133,128,5,3,0
4058,X5,X41,0,2,134,127,7,2,0
4059,X5,X41,0,3,133,126,7,3,0
4060,X5,X42,0,2,134,131,3,2,0
4061,X5,X42,0,3,133,130,3,3,0
4062,X5,X43,0,2,134,131,3,2,0
4063,X5,X43,0,3,133,130,3,3,0
4064,X5,X44,0,2,134,96,38,2,0
4065,X5,X44,0.333333333,3,133,96,37,2,1
4066,X5,X45,0,2,134,122,12,2,0
4067,X5,X45,0.333333333,3,133,122,11,2,1
4068,X5,X46,0,2,134,96,38,2,0
4069,X5,X46,0.333333333,3,133,96,37,2,1
4070,X5,X47,0,2,134,122,12,2,0
4071,X5,X47,0.333333333,3,133,122,11,2,1
4072,X5,X48,0,2,134,108,26,2,0
4073,X5,X48,0.333333333,3,133,108,25,2,1
4074,X5,X49,0,2,134,121,13,2,0
4075,X5,X49,0.333333333,3,133,121,12,2,1
4076,X5,X5,0,2,134,131,3,2,0
4077,X5,X5,1,3,133,133,0,0,3
4078,X5,X50,0,2,134,132,2,2,0
4079,X5,X50,0.333333333,3,133,132,1,2,1
4080,X5,X51,0,2,134,133,1,2,0
4081,X5,X51,0.333333333,3,133,133,0,2,1
4082,X5,X52,0,2,134,132,2,2,0
4083,X5,X52,0,3,133,131,2,3,0
4084,X5,X53,0,2,134,132,2,2,0
4085,X5,X53,0,3,133,131,2,3,0
4086,X5,X9,0,2,134,133,1,2,0
4087,X5,X9,0.333333333,3,133,133,0,2,1
4088,X50,Fuma,1,2,126,82,44,0,2
4089,X50,Cirurgia_coluna,1,1,117,63,54,0,1
4090,X50,Aposentado,0,2,130,99,31,2,0
4091,X50,Desempregado,0.5,2,128,104,24,1,1
4092,X50,Licenca_Medica,0.5,2,130,113,17,1,1
4093,X50,Aposentado_Invalidez,0,2,129,121,8,2,0
4094,X50,Analgésicos,0.5,2,128,41,87,1,1
4095,X50,OutraDoenca,0.5,2,128,79,49,1,1
4096,X50,Dor_costas,0.5,2,126,36,90,1,1
4097,X50,Dor_pernas,0,2,125,70,55,2,0
4098,X50,Retornar_trabalho,0,2,117,97,20,2,0
4099,X50,Masc,0,2,134,46,88,2,0
4100,X50,Fem,1,2,134,88,46,0,2
4101,X50,Casado_Amasiado,0.5,2,134,80,54,1,1
4102,X50,Solteiro,0.5,2,134,76,58,1,1
4103,X50,Separado_Divorciado,0,2,134,127,7,2,0
4104,X50,X4,0,2,134,131,3,2,0
4105,X50,X5,0,2,134,132,2,2,0
4106,X50,X6,0,2,134,124,10,2,0
4107,X50,Livrar_costas,1,1,99,14,85,0,1
4108,X50,Livrar_perna,0,1,99,85,14,1,0
4109,X50,Livrar_perda_sens,0,1,99,99,0,1,0
4110,X50,X1,0,2,134,133,1,2,0
4111,X50,X15,0,2,134,127,7,2,0
4112,X50,X16,0,2,134,114,20,2,0
4113,X50,X17,0,2,134,129,5,2,0
4114,X50,X18,0,2,134,118,16,2,0
4115,X50,X19,0,2,134,127,7,2,0
4116,X50,X2,0.5,2,134,127,7,1,1
4117,X50,X20,0,2,134,126,8,2,0
4118,X50,X21,0,2,134,127,7,2,0
4119,X50,X22,0,2,134,132,2,2,0
4120,X50,X23,0,2,134,132,2,2,0
4121,X50,X24,0.5,2,134,109,25,1,1
4122,X50,X25,0,2,134,130,4,2,0
4123,X50,X26,0,2,134,132,2,2,0
4124,X50,X27,0,2,134,129,5,2,0
4125,X50,X28,0,2,134,128,6,2,0
4126,X50,X29,0.5,2,134,93,41,1,1
4127,X50,X3,0,2,134,132,2,2,0
4128,X50,X30,0,2,134,72,62,2,0
4129,X50,X31,0.5,2,134,118,16,1,1
4130,X50,X32,0,2,134,97,37,2,0
4131,X50,X33,0,2,134,122,12,2,0
4132,X50,X34,1,2,134,133,1,0,2
4133,X50,X35,0,2,134,132,2,2,0
4134,X50,X36,0,2,134,126,8,2,0
4135,X50,X37,0,2,134,112,22,2,0
4136,X50,X38,0,2,134,131,3,2,0
4137,X50,X39,0,2,134,119,15,2,0
4138,X50,X4,0,2,134,130,4,2,0
4139,X50,X40,0,2,134,129,5,2,0
4140,X50,X41,0,2,134,127,7,2,0
4141,X50,X42,0,2,134,131,3,2,0
4142,X50,X43,0.5,2,134,132,2,1,1
4143,X50,X44,0,2,134,96,38,2,0
4144,X50,X45,0,2,134,122,12,2,0
4145,X50,X46,0,2,134,96,38,2,0
4146,X50,X47,0,2,134,122,12,2,0
4147,X50,X48,0,2,134,108,26,2,0
4148,X50,X49,0,2,134,121,13,2,0
4149,X50,X5,0.5,2,134,132,2,1,1
4150,X50,X50,1,2,134,134,0,0,2
4151,X50,X51,0,2,134,133,1,2,0
4152,X50,X52,0.5,2,134,133,1,1,1
4153,X50,X53,0.5,2,134,133,1,1,1
4154,X50,X9,0,2,134,133,1,2,0
4155,X51,Fuma,1,1,127,82,45,0,1
4156,X51,Cirurgia_coluna,1,1,117,63,54,0,1
4157,X51,Aposentado,1,1,131,101,30,0,1
4158,X51,Desempregado,1,1,129,105,24,0,1
4159,X51,Licenca_Medica,1,1,131,114,17,0,1
4160,X51,Aposentado_Invalidez,0,1,130,122,8,1,0
4161,X51,Analgésicos,1,1,129,42,87,0,1
4162,X51,OutraDoenca,0,1,129,79,50,1,0
4163,X51,Dor_costas,1,1,127,37,90,0,1
4164,X51,Dor_pernas,1,1,126,72,54,0,1
4165,X51,Retornar_trabalho,0,1,118,98,20,1,0
4166,X51,Masc,1,1,135,48,87,0,1
4167,X51,Fem,0,1,135,87,48,1,0
4168,X51,Casado_Amasiado,0,1,135,80,55,1,0
4169,X51,Solteiro,1,1,135,77,58,0,1
4170,X51,Separado_Divorciado,0,1,135,128,7,1,0
4171,X51,X4,0,1,135,132,3,1,0
4172,X51,X5,0,1,135,133,2,1,0
4173,X51,X6,0,1,135,125,10,1,0
4174,X51,Livrar_costas,1,1,99,14,85,0,1
4175,X51,Livrar_perna,0,1,99,85,14,1,0
4176,X51,Livrar_perda_sens,0,1,99,99,0,1,0
4177,X51,X1,0,1,135,134,1,1,0
4178,X51,X15,1,1,135,129,6,0,1
4179,X51,X16,1,1,135,116,19,0,1
4180,X51,X17,0,1,135,130,5,1,0
4181,X51,X18,0,1,135,119,16,1,0
4182,X51,X19,0,1,135,128,7,1,0
4183,X51,X2,1,1,135,128,7,0,1
4184,X51,X20,0,1,135,127,8,1,0
4185,X51,X21,0,1,135,128,7,1,0
4186,X51,X22,0,1,135,133,2,1,0
4187,X51,X23,0,1,135,133,2,1,0
4188,X51,X24,0,1,135,109,26,1,0
4189,X51,X25,0,1,135,131,4,1,0
4190,X51,X26,0,1,135,133,2,1,0
4191,X51,X27,0,1,135,130,5,1,0
4192,X51,X28,0,1,135,129,6,1,0
4193,X51,X29,0,1,135,93,42,1,0
4194,X51,X3,0,1,135,133,2,1,0
4195,X51,X30,0,1,135,73,62,1,0
4196,X51,X31,0,1,135,118,17,1,0
4197,X51,X32,0,1,135,98,37,1,0
4198,X51,X33,0,1,135,123,12,1,0
4199,X51,X34,1,1,135,133,2,0,1
4200,X51,X35,1,1,135,134,1,0,1
4201,X51,X36,0,1,135,127,8,1,0
4202,X51,X37,1,1,135,114,21,0,1
4203,X51,X38,0,1,135,132,3,1,0
4204,X51,X39,0,1,135,120,15,1,0
4205,X51,X4,1,1,135,132,3,0,1
4206,X51,X40,0,1,135,130,5,1,0
4207,X51,X41,0,1,135,128,7,1,0
4208,X51,X42,0,1,135,132,3,1,0
4209,X51,X43,0,1,135,132,3,1,0
4210,X51,X44,0,1,135,97,38,1,0
4211,X51,X45,0,1,135,123,12,1,0
4212,X51,X46,0,1,135,97,38,1,0
4213,X51,X47,0,1,135,123,12,1,0
4214,X51,X48,0,1,135,109,26,1,0
4215,X51,X49,0,1,135,122,13,1,0
4216,X51,X5,1,1,135,133,2,0,1
4217,X51,X50,0,1,135,133,2,1,0
4218,X51,X51,1,1,135,135,0,0,1
4219,X51,X52,0,1,135,133,2,1,0
4220,X51,X53,0,1,135,133,2,1,0
4221,X51,X9,1,1,135,135,0,0,1
4222,X52,Fuma,0.5,2,126,81,45,1,1
4223,X52,Cirurgia_coluna,0.5,2,116,62,54,1,1
4224,X52,Aposentado,0,2,130,99,31,2,0
4225,X52,Desempregado,0,2,128,103,25,2,0
4226,X52,Licenca_Medica,0,2,130,112,18,2,0
4227,X52,Aposentado_Invalidez,0,2,129,121,8,2,0
4228,X52,Analgésicos,0.5,2,128,41,87,1,1
4229,X52,OutraDoenca,0,2,128,78,50,2,0
4230,X52,Dor_costas,0.5,2,126,36,90,1,1
4231,X52,Dor_pernas,0,2,125,70,55,2,0
4232,X52,Retornar_trabalho,0,2,117,97,20,2,0
4233,X52,Masc,0.5,2,134,47,87,1,1
4234,X52,Fem,0.5,2,134,87,47,1,1
4235,X52,Casado_Amasiado,0.5,2,134,80,54,1,1
4236,X52,Solteiro,0.5,2,134,76,58,1,1
4237,X52,Separado_Divorciado,0,2,134,127,7,2,0
4238,X52,X4,0,2,134,131,3,2,0
4239,X52,X5,0,2,134,132,2,2,0
4240,X52,X6,0,2,134,124,10,2,0
4241,X52,Livrar_costas,1,1,99,14,85,0,1
4242,X52,Livrar_perna,0,1,99,85,14,1,0
4243,X52,Livrar_perda_sens,0,1,99,99,0,1,0
4244,X52,X1,0,2,134,133,1,2,0
4245,X52,X15,0,2,134,127,7,2,0
4246,X52,X16,0,2,134,114,20,2,0
4247,X52,X17,0,2,134,129,5,2,0
4248,X52,X18,0,2,134,118,16,2,0
4249,X52,X19,0,2,134,127,7,2,0
4250,X52,X2,0,2,134,126,8,2,0
4251,X52,X20,0,2,134,126,8,2,0
4252,X52,X21,0,2,134,127,7,2,0
4253,X52,X22,0,2,134,132,2,2,0
4254,X52,X23,0,2,134,132,2,2,0
4255,X52,X24,0,2,134,108,26,2,0
4256,X52,X25,0,2,134,130,4,2,0
4257,X52,X26,0,2,134,132,2,2,0
4258,X52,X27,0,2,134,129,5,2,0
4259,X52,X28,0,2,134,128,6,2,0
4260,X52,X29,0,2,134,92,42,2,0
4261,X52,X3,0,2,134,132,2,2,0
4262,X52,X30,0,2,134,72,62,2,0
4263,X52,X31,0,2,134,117,17,2,0
4264,X52,X32,0.5,2,134,98,36,1,1
4265,X52,X33,0,2,134,122,12,2,0
4266,X52,X34,0.5,2,134,132,2,1,1
4267,X52,X35,0,2,134,132,2,2,0
4268,X52,X36,0,2,134,126,8,2,0
4269,X52,X37,0,2,134,112,22,2,0
4270,X52,X38,0,2,134,131,3,2,0
4271,X52,X39,0,2,134,119,15,2,0
4272,X52,X4,0,2,134,130,4,2,0
4273,X52,X40,0,2,134,129,5,2,0
4274,X52,X41,0,2,134,127,7,2,0
4275,X52,X42,0.5,2,134,132,2,1,1
4276,X52,X43,0.5,2,134,132,2,1,1
4277,X52,X44,0.5,2,134,97,37,1,1
4278,X52,X45,0,2,134,122,12,2,0
4279,X52,X46,0,2,134,96,38,2,0
4280,X52,X47,0,2,134,122,12,2,0
4281,X52,X48,0,2,134,108,26,2,0
4282,X52,X49,0,2,134,121,13,2,0
4283,X52,X5,0,2,134,131,3,2,0
4284,X52,X50,0.5,2,134,133,1,1,1
4285,X52,X51,0,2,134,133,1,2,0
4286,X52,X52,1,2,134,134,0,0,2
4287,X52,X53,0.5,2,134,133,1,1,1
4288,X52,X9,0,2,134,133,1,2,0
4289,X53,Fuma,1,2,126,82,44,0,2
4290,X53,Cirurgia_coluna,0.5,2,116,62,54,1,1
4291,X53,Aposentado,0,2,130,99,31,2,0
4292,X53,Desempregado,0,2,128,103,25,2,0
4293,X53,Licenca_Medica,0,2,130,112,18,2,0
4294,X53,Aposentado_Invalidez,0,2,129,121,8,2,0
4295,X53,Analgésicos,1,2,128,42,86,0,2
4296,X53,OutraDoenca,0,2,128,78,50,2,0
4297,X53,Dor_costas,0.5,2,126,36,90,1,1
4298,X53,Dor_pernas,0,2,125,70,55,2,0
4299,X53,Retornar_trabalho,0,2,117,97,20,2,0
4300,X53,Masc,0,2,134,46,88,2,0
4301,X53,Fem,1,2,134,88,46,0,2
4302,X53,Casado_Amasiado,1,2,134,81,53,0,2
4303,X53,Solteiro,0,2,134,75,59,2,0
4304,X53,Separado_Divorciado,0,2,134,127,7,2,0
4305,X53,X4,0,2,134,131,3,2,0
4306,X53,X5,0,2,134,132,2,2,0
4307,X53,X6,0,2,134,124,10,2,0
4308,X53,Livrar_costas,1,1,99,14,85,0,1
4309,X53,Livrar_perna,0,1,99,85,14,1,0
4310,X53,Livrar_perda_sens,0,1,99,99,0,1,0
4311,X53,X1,0,2,134,133,1,2,0
4312,X53,X15,0,2,134,127,7,2,0
4313,X53,X16,0,2,134,114,20,2,0
4314,X53,X17,0,2,134,129,5,2,0
4315,X53,X18,0.5,2,134,119,15,1,1
4316,X53,X19,0,2,134,127,7,2,0
4317,X53,X2,0.5,2,134,127,7,1,1
4318,X53,X20,0.5,2,134,127,7,1,1
4319,X53,X21,0.5,2,134,128,6,1,1
4320,X53,X22,0,2,134,132,2,2,0
4321,X53,X23,0,2,134,132,2,2,0
4322,X53,X24,0,2,134,108,26,2,0
4323,X53,X25,0,2,134,130,4,2,0
4324,X53,X26,0,2,134,132,2,2,0
4325,X53,X27,0,2,134,129,5,2,0
4326,X53,X28,0.5,2,134,129,5,1,1
4327,X53,X29,0,2,134,92,42,2,0
4328,X53,X3,0,2,134,132,2,2,0
4329,X53,X30,0,2,134,72,62,2,0
4330,X53,X31,0,2,134,117,17,2,0
4331,X53,X32,0,2,134,97,37,2,0
4332,X53,X33,0,2,134,122,12,2,0
4333,X53,X34,0.5,2,134,132,2,1,1
4334,X53,X35,0,2,134,132,2,2,0
4335,X53,X36,0,2,134,126,8,2,0
4336,X53,X37,0,2,134,112,22,2,0
4337,X53,X38,0,2,134,131,3,2,0
4338,X53,X39,0,2,134,119,15,2,0
4339,X53,X4,0,2,134,130,4,2,0
4340,X53,X40,0,2,134,129,5,2,0
4341,X53,X41,0,2,134,127,7,2,0
4342,X53,X42,0,2,134,131,3,2,0
4343,X53,X43,1,2,134,133,1,0,2
4344,X53,X44,0,2,134,96,38,2,0
4345,X53,X45,0,2,134,122,12,2,0
4346,X53,X46,0,2,134,96,38,2,0
4347,X53,X47,0,2,134,122,12,2,0
4348,X53,X48,0,2,134,108,26,2,0
4349,X53,X49,0,2,134,121,13,2,0
4350,X53,X5,0,2,134,131,3,2,0
4351,X53,X50,0.5,2,134,133,1,1,1
4352,X53,X51,0,2,134,133,1,2,0
4353,X53,X52,0.5,2,134,133,1,1,1
4354,X53,X53,1,2,134,134,0,0,2
4355,X53,X9,0,2,134,133,1,2,0
4356,X6,Fuma,0.454545455,11,182,141,41,6,5
4357,X6,Cirurgia_coluna,0.7,10,168,103,65,3,7
4358,X6,Aposentado,0.636363636,11,179,152,27,4,7
4359,X6,Desempregado,0.090909091,11,175,150,25,10,1
4360,X6,Licenca_Medica,0.090909091,11,177,159,18,10,1
4361,X6,Aposentado_Invalidez,0.090909091,11,175,168,7,10,1
4362,X6,Analgésicos,0.818181818,11,176,63,113,2,9
4363,X6,OutraDoenca,0.454545455,11,178,114,64,6,5
4364,X6,Dor_costas,0.545454545,11,175,72,103,5,6
4365,X6,Dor_pernas,0.454545455,11,174,117,57,6,5
4366,X6,Retornar_trabalho,0.444444444,9,158,141,17,5,4
4367,X6,Masc,1,12,190,68,122,0,12
4368,X6,Fem,0,12,190,122,68,12,0
4369,X6,Casado_Amasiado,0,12,190,105,85,12,0
4370,X6,Solteiro,0,12,190,102,88,12,0
4371,X6,Separado_Divorciado,0,12,190,182,8,12,0
4372,X6,X4,0,12,190,187,3,12,0
4373,X6,X5,0,12,190,184,6,12,0
4374,X6,X6,1,12,190,190,0,0,12
4375,X6,Livrar_costas,0.857142857,7,105,14,91,1,6
